1,0.013087572,0.160666382,0.160666382,0.168181142,0.467138018,0.200088179,0.826064177,0.160666382,0.439930113,0.634966619,0.675800535,0.464325952,0.160666382,0.623715415,0.462079836,0.842345536,0.025125581,0.117534413,0.160666382,0.847464702,0.013087572,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.802690552,0.160666382,0.117534413,0.117534413,0.305511234,0.160666382,0.025125581,0.160666382,0.117534413,0.117534413,0.262758644,0.406497826,0.160666382,0.262758644,0.013087572
0.013087572,1,0.102793431,0.086078124,0,0.045988886,0,0.013087572,0.045988886,0.045988887,0.02099535,0.013087572,0.045988886,0.045988887,0.045988886,0.045988887,0.013087572,0,0.168622159,0.141013175,0.013087572,0.599277794,0.154729705,0.154729705,0.086078125,0.045988887,0.045988887,0.045988886,0.013087572,0.045988887,0.164525847,0.168622159,0.013087572,0.154729705,0,0.100645123,0.154729705,0.165864068,0.045988886,0.045988886,0.102793431,0.045988886,0.805031978
0.160666382,0.102793431,1,0.65281708,0.058055222,0.245049751,0.058055223,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.501576192,0.193567696,0.245049751,0.160666382,0.025125581,0.500640192,0.718553502,0.160666382,0.102793431,0.686650437,0.686650437,0.65418774,0.424887005,0.424887005,0.500510524,0.160666382,0.501576192,0.500640193,0.500640192,0.093122504,0.704296068,0.025125581,0.677351288,0.500640192,0.500640192,0.266436347,0.266436347,0.825391925,0.266436347,0.102793431
0.160666382,0.086078124,0.65281708,1,0.058055222,0.245049751,0.058055223,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.510729812,0.193567696,0.245049751,0.160666382,0.025125581,0.449291674,0.635301919,0.160666382,0.086078124,0.635301919,0.635301919,0.828722253,0.424887005,0.424887005,0.507436288,0.160666382,0.510580365,0.449291675,0.449291674,0.093122503,0.635301919,0.025125581,0.750739911,0.449291674,0.449291674,0.266436347,0.266436347,0.646015629,0.266436347,0.086078125
0.168181142,0,0.058055222,0.058055222,1,0.058055223,0.471652971,0.168181142,0.058055222,0.058055223,0.168181142,0.168181142,0.058055223,0.058055222,0.167902281,0.058055223,0.168181142,0.586378459,0.014923253,0.058055222,0.168181142,0,0.058055222,0.058055222,0.058055222,0.058055223,0.058055223,0.058055222,0.168181142,0.058055222,0.014923253,0.014923253,0.168383592,0.058055222,0.266896017,0.058055222,0.014923253,0.014923253,0.058055223,0.058055223,0.058055222,0.058055223,0
0.467138018,0.045988886,0.245049751,0.245049751,0.058055223,1,0.058055223,0.472655337,0.355789354,0.659264235,0.48484191,0.397156815,0.787479617,0.279772507,0.626170536,0.751416793,0.465521002,0.025125581,0.150435727,0.245049751,0.469297328,0.045988886,0.245049751,0.245049751,0.245049751,0.360318343,0.363113095,0.279772506,0.476174716,0.279772507,0.150435727,0.150435727,0.093122504,0.245049751,0.025125581,0.245049751,0.150435727,0.150435727,0.46926126,0.617668942,0.245049751,0.467197577,0.045988886
0.200088179,0,0.058055223,0.058055223,0.471652971,0.058055223,1,0.199694641,0.058055223,0.058055223,0.199694641,0.200088179,0.058055223,0.058055223,0.198435237,0.058055223,0.200088179,0.328093188,0.014923253,0.058055222,0.199694642,0,0.058055222,0.058055223,0.058055223,0.058055223,0.058055223,0.058055223,0.199694641,0.058055223,0.014923253,0.014923253,0.20075736,0.058055222,0.237048587,0.058055223,0.014923253,0.014923253,0.058055223,0.058055223,0.058055222,0.058055223,0
0.826064177,0.013087572,0.160666382,0.160666382,0.168181142,0.472655337,0.199694641,1,0.160666382,0.439930112,0.657842155,0.667943052,0.469843271,0.160666382,0.638543327,0.467597155,0.81234201,0.025125581,0.117534413,0.160666382,0.855527353,0.013087572,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.843990625,0.160666382,0.117534413,0.117534413,0.300440418,0.160666382,0.025125581,0.160666382,0.117534413,0.117534413,0.262758644,0.406497826,0.160666382,0.262758644,0.013087572
0.160666382,0.045988886,0.462355429,0.462355429,0.058055222,0.355789354,0.058055223,0.160666382,1,0.37717595,0.16857416,0.160666382,0.355789354,0.497078185,0.301203302,0.355789354,0.160666382,0.025125581,0.29444213,0.462355429,0.160666382,0.045988886,0.462355429,0.462355429,0.462355429,0.597399884,0.566473578,0.497078184,0.160666382,0.497078184,0.29444213,0.29444213,0.093122504,0.462355429,0.025125581,0.462355429,0.29444213,0.29444213,0.378134144,0.37730315,0.462355429,0.378630405,0.045988886
0.439930113,0.045988887,0.266436347,0.266436347,0.058055223,0.659264235,0.058055223,0.439930112,0.37717595,1,0.452116685,0.385357031,0.660474182,0.301159103,0.589855394,0.667934862,0.439055235,0.025125581,0.150435727,0.266436347,0.439930112,0.045988887,0.266436347,0.266436347,0.266436347,0.381883358,0.384948707,0.301159102,0.443449492,0.301159102,0.150435727,0.150435727,0.093122504,0.266436347,0.025125581,0.266436347,0.150435727,0.150435727,0.52776845,0.685572832,0.266436347,0.523419995,0.045988887
0.634966619,0.02099535,0.16857416,0.16857416,0.168181142,0.48484191,0.199694641,0.657842155,0.16857416,0.452116685,1,0.552785194,0.482029844,0.16857416,0.667248811,0.479783728,0.630830184,0.025125581,0.125442191,0.16857416,0.641719402,0.02099535,0.16857416,0.16857416,0.16857416,0.16857416,0.16857416,0.16857416,0.684018561,0.16857416,0.125442191,0.125442191,0.244840785,0.16857416,0.025125581,0.16857416,0.125442191,0.125442191,0.270666422,0.415568174,0.16857416,0.270666422,0.02099535
0.675800535,0.013087572,0.160666382,0.160666382,0.168181142,0.397156815,0.200088179,0.667943052,0.160666382,0.385357031,0.552785194,1,0.397156815,0.160666382,0.547189681,0.397156816,0.68027469,0.025125581,0.117534413,0.160666382,0.672609223,0.013087572,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.664078366,0.160666382,0.117534413,0.117534413,0.310917066,0.160666382,0.025125581,0.160666382,0.117534413,0.117534413,0.262758644,0.382945299,0.160666382,0.262758643,0.013087572
0.464325952,0.045988886,0.245049751,0.245049751,0.058055223,0.787479617,0.058055223,0.469843271,0.355789354,0.660474182,0.482029844,0.397156815,1,0.279772507,0.620971813,0.800761928,0.462708936,0.025125581,0.150435727,0.245049751,0.466485262,0.045988887,0.245049751,0.245049751,0.245049751,0.360318342,0.363113094,0.279772506,0.47336265,0.279772506,0.150435727,0.150435727,0.093122504,0.245049751,0.025125581,0.24504975,0.150435727,0.150435727,0.469261259,0.618429964,0.245049751,0.467197577,0.045988887
0.160666382,0.045988887,0.501576192,0.510729812,0.058055222,0.279772507,0.058055223,0.160666382,0.497078185,0.301159103,0.16857416,0.160666382,0.279772507,1,0.228290452,0.279772507,0.160666382,0.025125581,0.300334567,0.486344812,0.160666382,0.045988887,0.486344812,0.486344812,0.508565673,0.459609761,0.459609761,0.678486682,0.160666382,0.748647734,0.300334567,0.300334567,0.093122504,0.486344812,0.025125581,0.504074053,0.300334567,0.300334567,0.301159103,0.301159103,0.497058522,0.301159103,0.045988887
0.623715415,0.045988886,0.193567696,0.193567696,0.167902281,0.626170536,0.198435237,0.638543327,0.301203302,0.589855394,0.667248811,0.547189681,0.620971813,0.228290452,1,0.617703043,0.621232807,0.025125581,0.150435727,0.193567696,0.628841432,0.045988887,0.193567696,0.193567696,0.193567696,0.303967543,0.305548831,0.228290452,0.649170492,0.228290452,0.150435727,0.150435727,0.241707903,0.193567696,0.025125581,0.193567696,0.150435727,0.150435727,0.40840513,0.553306882,0.193567696,0.40840513,0.045988887
0.462079836,0.045988887,0.245049751,0.245049751,0.058055223,0.751416793,0.058055223,0.467597155,0.355789354,0.667934862,0.479783728,0.397156816,0.800761928,0.279772507,0.617703043,1,0.46046282,0.025125581,0.150435727,0.245049751,0.464239146,0.045988887,0.245049751,0.245049751,0.245049751,0.360318343,0.363336268,0.279772506,0.471116534,0.279772507,0.150435727,0.150435727,0.093122504,0.245049751,0.025125581,0.245049751,0.150435727,0.150435727,0.469920124,0.619279645,0.245049751,0.467856441,0.045988887
0.842345536,0.013087572,0.160666382,0.160666382,0.168181142,0.465521002,0.200088179,0.81234201,0.160666382,0.439055235,0.630830184,0.68027469,0.462708936,0.160666382,0.621232807,0.46046282,1,0.025125581,0.117534413,0.160666382,0.822513679,0.013087572,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.793492155,0.160666382,0.117534413,0.117534413,0.307243503,0.160666382,0.025125581,0.160666382,0.117534413,0.117534413,0.262758644,0.405988906,0.160666382,0.262758644,0.013087572
0.025125581,0,0.025125581,0.025125581,0.586378459,0.025125581,0.328093188,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,1,0.014923253,0.025125581,0.025125581,0,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.014923253,0.014923253,0.025125581,0.025125581,0.42948106,0.025125581,0.014923253,0.014923253,0.025125581,0.025125581,0.025125581,0.025125581,0
0.117534413,0.168622159,0.500640192,0.449291674,0.014923253,0.150435727,0.014923253,0.117534413,0.29444213,0.150435727,0.125442191,0.117534413,0.150435727,0.300334567,0.150435727,0.150435727,0.117534413,0.014923253,1,0.538859936,0.117534413,0.168622159,0.584772199,0.584772199,0.449291674,0.256973706,0.256973706,0.300334566,0.117534413,0.300334567,0.816064451,0.856464183,0.049990534,0.568275382,0.014923253,0.463858672,0.64797148,0.880414747,0.150435727,0.150435727,0.500640192,0.150435727,0.171521408
0.160666382,0.141013175,0.718553502,0.635301919,0.058055222,0.245049751,0.058055222,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.486344812,0.193567696,0.245049751,0.160666382,0.025125581,0.538859936,1,0.160666382,0.141013175,0.739868726,0.736612821,0.635301919,0.424887005,0.424887005,0.486344812,0.160666382,0.486344812,0.538859936,0.538859936,0.093122503,0.768848831,0.025125581,0.649868917,0.538859936,0.538859936,0.266436347,0.266436347,0.74167605,0.266436347,0.141013175
0.847464702,0.013087572,0.160666382,0.160666382,0.168181142,0.469297328,0.199694642,0.855527353,0.160666382,0.439930112,0.641719402,0.672609223,0.466485262,0.160666382,0.628841432,0.464239146,0.822513679,0.025125581,0.117534413,0.160666382,1,0.013087572,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.818490983,0.160666382,0.117534413,0.117534413,0.303230293,0.160666382,0.025125581,0.160666382,0.117534413,0.117534413,0.262758644,0.406497826,0.160666382,0.262758644,0.013087572
0.013087572,0.599277794,0.102793431,0.086078124,0,0.045988886,0,0.013087572,0.045988886,0.045988887,0.02099535,0.013087572,0.045988887,0.045988887,0.045988887,0.045988887,0.013087572,0,0.168622159,0.141013175,0.013087572,1,0.154729705,0.154729705,0.086078125,0.045988887,0.045988887,0.045988887,0.013087572,0.045988887,0.164525847,0.168622159,0.013087572,0.154729705,0,0.100645123,0.154729705,0.165864068,0.045988886,0.045988887,0.102793431,0.045988887,0.575705845
0.160666382,0.154729705,0.686650437,0.635301919,0.058055222,0.245049751,0.058055222,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.486344812,0.193567696,0.245049751,0.160666382,0.025125581,0.584772199,0.739868726,0.160666382,0.154729705,1,0.861114009,0.635301919,0.424887005,0.424887005,0.486344811,0.160666382,0.486344812,0.599083272,0.578434541,0.093122503,0.79662769,0.025125581,0.649868917,0.630340068,0.591279069,0.266436347,0.266436347,0.693881106,0.266436347,0.154729705
0.160666382,0.154729705,0.686650437,0.635301919,0.058055222,0.245049751,0.058055223,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.486344812,0.193567696,0.245049751,0.160666382,0.025125581,0.584772199,0.736612821,0.160666382,0.154729705,0.861114009,1,0.635301919,0.424887005,0.424887005,0.486344812,0.160666382,0.486344812,0.600277717,0.578434541,0.093122504,0.785834256,0.025125581,0.649868918,0.646780413,0.592000879,0.266436347,0.266436347,0.691022079,0.266436347,0.154729705
0.160666382,0.086078125,0.65418774,0.828722253,0.058055222,0.245049751,0.058055223,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.508565673,0.193567696,0.245049751,0.160666382,0.025125581,0.449291674,0.635301919,0.160666382,0.086078125,0.635301919,0.635301919,1,0.424887005,0.424887005,0.506166805,0.160666382,0.508549516,0.449291674,0.449291674,0.093122504,0.635301919,0.025125581,0.774811794,0.449291674,0.449291674,0.266436347,0.266436347,0.646432857,0.266436347,0.086078125
0.160666382,0.045988887,0.424887005,0.424887005,0.058055223,0.360318343,0.058055223,0.160666382,0.597399884,0.381883358,0.16857416,0.160666382,0.360318342,0.459609761,0.303967543,0.360318343,0.160666382,0.025125581,0.256973706,0.424887005,0.160666382,0.045988887,0.424887005,0.424887005,0.424887005,1,0.688297565,0.45960976,0.160666382,0.45960976,0.256973706,0.256973706,0.093122504,0.424887005,0.025125581,0.424887005,0.256973706,0.256973706,0.383760261,0.382798781,0.424887005,0.384600771,0.045988887
0.160666382,0.045988887,0.424887005,0.424887005,0.058055223,0.363113095,0.058055223,0.160666382,0.566473578,0.384948707,0.16857416,0.160666382,0.363113094,0.459609761,0.305548831,0.363336268,0.160666382,0.025125581,0.256973706,0.424887005,0.160666382,0.045988887,0.424887005,0.424887005,0.424887005,0.688297565,1,0.45960976,0.160666382,0.45960976,0.256973706,0.256973706,0.093122504,0.424887005,0.025125581,0.424887004,0.256973706,0.256973706,0.387890952,0.386354163,0.424887005,0.391143828,0.045988887
0.160666382,0.045988886,0.500510524,0.507436288,0.058055222,0.279772506,0.058055223,0.160666382,0.497078184,0.301159102,0.16857416,0.160666382,0.279772506,0.678486682,0.228290452,0.279772506,0.160666382,0.025125581,0.300334566,0.486344812,0.160666382,0.045988887,0.486344811,0.486344812,0.506166805,0.45960976,0.45960976,1,0.160666382,0.824799068,0.300334567,0.300334566,0.093122504,0.486344811,0.025125581,0.502535595,0.300334566,0.300334566,0.301159103,0.301159102,0.497058521,0.301159102,0.045988887
0.802690552,0.013087572,0.160666382,0.160666382,0.168181142,0.476174716,0.199694641,0.843990625,0.160666382,0.443449492,0.684018561,0.664078366,0.47336265,0.160666382,0.649170492,0.471116534,0.793492155,0.025125581,0.117534413,0.160666382,0.818490983,0.013087572,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,0.160666382,1,0.160666382,0.117534413,0.117534413,0.298389022,0.160666382,0.025125581,0.160666382,0.117534413,0.117534413,0.262758644,0.40690098,0.160666382,0.262758644,0.013087572
0.160666382,0.045988887,0.501576192,0.510580365,0.058055222,0.279772507,0.058055223,0.160666382,0.497078184,0.301159102,0.16857416,0.160666382,0.279772506,0.748647734,0.228290452,0.279772507,0.160666382,0.025125581,0.300334567,0.486344812,0.160666382,0.045988887,0.486344812,0.486344812,0.508549516,0.45960976,0.45960976,0.824799068,0.160666382,1,0.300334567,0.300334567,0.093122504,0.486344812,0.025125581,0.504074053,0.300334567,0.300334567,0.301159103,0.301159103,0.497058521,0.301159103,0.045988887
0.117534413,0.164525847,0.500640193,0.449291675,0.014923253,0.150435727,0.014923253,0.117534413,0.29444213,0.150435727,0.125442191,0.117534413,0.150435727,0.300334567,0.150435727,0.150435727,0.117534413,0.014923253,0.816064451,0.538859936,0.117534413,0.164525847,0.599083272,0.600277717,0.449291674,0.256973706,0.256973706,0.300334567,0.117534413,0.300334567,1,0.802204279,0.049990534,0.574173121,0.014923253,0.463858673,0.668166208,0.827087705,0.150435728,0.150435727,0.500640193,0.150435727,0.164525847
0.117534413,0.168622159,0.500640192,0.449291674,0.014923253,0.150435727,0.014923253,0.117534413,0.29444213,0.150435727,0.125442191,0.117534413,0.150435727,0.300334567,0.150435727,0.150435727,0.117534413,0.014923253,0.856464183,0.538859936,0.117534413,0.168622159,0.578434541,0.578434541,0.449291674,0.256973706,0.256973706,0.300334566,0.117534413,0.300334567,0.802204279,1,0.049990534,0.562071807,0.014923253,0.463858672,0.640262065,0.834482123,0.150435727,0.150435727,0.500640192,0.150435727,0.171521409
0.305511234,0.013087572,0.093122504,0.093122503,0.168383592,0.093122504,0.20075736,0.300440418,0.093122504,0.093122504,0.244840785,0.310917066,0.093122504,0.093122504,0.241707903,0.093122504,0.307243503,0.025125581,0.049990534,0.093122503,0.303230293,0.013087572,0.093122503,0.093122504,0.093122504,0.093122504,0.093122504,0.093122504,0.298389022,0.093122504,0.049990534,0.049990534,1,0.093122503,0.025125581,0.093122503,0.049990534,0.049990534,0.093122504,0.093122504,0.093122503,0.093122504,0.013087572
0.160666382,0.154729705,0.704296068,0.635301919,0.058055222,0.245049751,0.058055222,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.486344812,0.193567696,0.245049751,0.160666382,0.025125581,0.568275382,0.768848831,0.160666382,0.154729705,0.79662769,0.785834256,0.635301919,0.424887005,0.424887005,0.486344811,0.160666382,0.486344812,0.574173121,0.562071807,0.093122503,1,0.025125581,0.649868917,0.580815793,0.572528635,0.266436347,0.266436347,0.718807092,0.266436347,0.154729705
0.025125581,0,0.025125581,0.025125581,0.266896017,0.025125581,0.237048587,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.42948106,0.014923253,0.025125581,0.025125581,0,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.025125581,0.014923253,0.014923253,0.025125581,0.025125581,1,0.025125581,0.014923253,0.014923253,0.025125581,0.025125581,0.025125581,0.025125581,0
0.160666382,0.100645123,0.677351288,0.750739911,0.058055222,0.245049751,0.058055223,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.24504975,0.504074053,0.193567696,0.245049751,0.160666382,0.025125581,0.463858672,0.649868917,0.160666382,0.100645123,0.649868917,0.649868918,0.774811794,0.424887005,0.424887004,0.502535595,0.160666382,0.504074053,0.463858673,0.463858672,0.093122503,0.649868917,0.025125581,1,0.463858672,0.463858672,0.266436347,0.266436347,0.661262231,0.266436347,0.100645123
0.117534413,0.154729705,0.500640192,0.449291674,0.014923253,0.150435727,0.014923253,0.117534413,0.29444213,0.150435727,0.125442191,0.117534413,0.150435727,0.300334567,0.150435727,0.150435727,0.117534413,0.014923253,0.64797148,0.538859936,0.117534413,0.154729705,0.630340068,0.646780413,0.449291674,0.256973706,0.256973706,0.300334566,0.117534413,0.300334567,0.668166208,0.640262065,0.049990534,0.580815793,0.014923253,0.463858672,1,0.655616293,0.150435727,0.150435727,0.500640192,0.150435727,0.154729705
0.117534413,0.165864068,0.500640192,0.449291674,0.014923253,0.150435727,0.014923253,0.117534413,0.29444213,0.150435727,0.125442191,0.117534413,0.150435727,0.300334567,0.150435727,0.150435727,0.117534413,0.014923253,0.880414747,0.538859936,0.117534413,0.165864068,0.591279069,0.592000879,0.449291674,0.256973706,0.256973706,0.300334566,0.117534413,0.300334567,0.827087705,0.834482123,0.049990534,0.572528635,0.014923253,0.463858672,0.655616293,1,0.150435727,0.150435727,0.500640192,0.150435727,0.165864068
0.262758644,0.045988886,0.266436347,0.266436347,0.058055223,0.46926126,0.058055223,0.262758644,0.378134144,0.52776845,0.270666422,0.262758644,0.469261259,0.301159103,0.40840513,0.469920124,0.262758644,0.025125581,0.150435727,0.266436347,0.262758644,0.045988886,0.266436347,0.266436347,0.266436347,0.383760261,0.387890952,0.301159103,0.262758644,0.301159103,0.150435728,0.150435727,0.093122504,0.266436347,0.025125581,0.266436347,0.150435727,0.150435727,1,0.587780066,0.266436347,0.673286863,0.045988887
0.406497826,0.045988886,0.266436347,0.266436347,0.058055223,0.617668942,0.058055223,0.406497826,0.37730315,0.685572832,0.415568174,0.382945299,0.618429964,0.301159103,0.553306882,0.619279645,0.405988906,0.025125581,0.150435727,0.266436347,0.406497826,0.045988887,0.266436347,0.266436347,0.266436347,0.382798781,0.386354163,0.301159102,0.40690098,0.301159103,0.150435727,0.150435727,0.093122504,0.266436347,0.025125581,0.266436347,0.150435727,0.150435727,0.587780066,1,0.266436347,0.580253593,0.045988887
0.160666382,0.102793431,0.825391925,0.646015629,0.058055222,0.245049751,0.058055222,0.160666382,0.462355429,0.266436347,0.16857416,0.160666382,0.245049751,0.497058522,0.193567696,0.245049751,0.160666382,0.025125581,0.500640192,0.74167605,0.160666382,0.102793431,0.693881106,0.691022079,0.646432857,0.424887005,0.424887005,0.497058521,0.160666382,0.497058521,0.500640193,0.500640192,0.093122503,0.718807092,0.025125581,0.661262231,0.500640192,0.500640192,0.266436347,0.266436347,1,0.266436347,0.102793431
0.262758644,0.045988886,0.266436347,0.266436347,0.058055223,0.467197577,0.058055223,0.262758644,0.378630405,0.523419995,0.270666422,0.262758643,0.467197577,0.301159103,0.40840513,0.467856441,0.262758644,0.025125581,0.150435727,0.266436347,0.262758644,0.045988887,0.266436347,0.266436347,0.266436347,0.384600771,0.391143828,0.301159102,0.262758644,0.301159103,0.150435727,0.150435727,0.093122504,0.266436347,0.025125581,0.266436347,0.150435727,0.150435727,0.673286863,0.580253593,0.266436347,1,0.045988887
0.013087572,0.805031978,0.102793431,0.086078125,0,0.045988886,0,0.013087572,0.045988886,0.045988887,0.02099535,0.013087572,0.045988887,0.045988887,0.045988887,0.045988887,0.013087572,0,0.171521408,0.141013175,0.013087572,0.575705845,0.154729705,0.154729705,0.086078125,0.045988887,0.045988887,0.045988887,0.013087572,0.045988887,0.164525847,0.171521409,0.013087572,0.154729705,0,0.100645123,0.154729705,0.165864068,0.045988887,0.045988887,0.102793431,0.045988887,1
